stop_point_id,journey_id,arrival_time,departure_time,stop_point_name,longitude,latitude,rer_line
stop_point:SNCF:87758086:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI52:1187:RapidTransit,211700,211700,Le Vésinet - Le Pecq,2.122268,48.898279,A
stop_point:SNCF:87758078:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI52:1187:RapidTransit,211900,211900,Le Vésinet,2.134687,48.890321,A
stop_point:SNCF:87758060:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI52:1187:RapidTransit,212100,212100,Chatou - Croissy-sur-Seine,2.156432,48.885406,A
stop_point:SNCF:87758052:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI52:1187:RapidTransit,212300,212300,Rueil-Malmaison - RER,2.171195,48.88733,A
stop_point:SNCF:87758045:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI52:1187:RapidTransit,212500,212500,Nanterre RER,2.195868,48.895123,A
stop_point:SNCF:87758037:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI52:1187:RapidTransit,212700,212700,Nanterre Université - RER,2.213359,48.901048,A
stop_point:SNCF:87758029:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI52:1187:RapidTransit,212900,213000,Nanterre Préfecture - RER,2.223103,48.895629,A
stop_point:SNCF:87758011:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI52:1187:RapidTransit,213100,213200,La Grande Arche de la Défense,2.238212,48.891718,A
stop_point:SNCF:87758003:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI52:1187:RapidTransit,213500,213600,Charles-de-Gaulle Étoile,2.29502,48.874201,A
stop_point:SNCF:87758599:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI52:1187:RapidTransit,213800,213900,Auber,2.330432,48.871956,A
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI52:1187:RapidTransit,214100,214100,Châtelet les Halles,2.34814,48.85983,A
stop_point:SNCF:87758581:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI52:1187:RapidTransit,214400,214400,Paris Gare de Lyon,2.374082,48.843811,A
stop_point:SNCF:87758102:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI52:1187:RapidTransit,214600,214700,Nation,2.395952,48.848177,A
stop_point:SNCF:87758110:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI52:1187:RapidTransit,214900,215000,Vincennes,2.433356,48.847334,A
stop_point:SNCF:87758300:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI52:1187:RapidTransit,215300,215400,Val de Fontenay,2.488103,48.853707,A
stop_point:SNCF:87433177:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI52:1187:RapidTransit,215600,215600,Neuilly-Plaisance - Noctilien,2.513428,48.853121,A
stop_point:SNCF:87758326:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI52:1187:RapidTransit,215800,215800,Bry-sur-Marne,2.526298,48.844328,A
stop_point:SNCF:87758334:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI52:1187:RapidTransit,220000,220000,Noisy-le-Grand - Mont d'Est,2.547785,48.840998,A
stop_point:SNCF:87758342:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI52:1187:RapidTransit,220300,220300,Noisy-le-Grand Champs,2.578225,48.842606,A
stop_point:SNCF:87758359:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI52:1187:RapidTransit,220500,220600,Noisiel,2.61639,48.84348,A
stop_point:SNCF:87758367:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI52:1187:RapidTransit,220700,220800,Lognes,2.633673,48.839098,A
stop_point:SNCF:87758375:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI52:1187:RapidTransit,220900,221000,Torcy,2.654377,48.839557,A
stop_point:SNCF:87754986:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI52:1187:RapidTransit,221400,221400,Bussy-Saint-Georges,2.709774,48.836758,A
stop_point:SNCF:87730069:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI52:1187:RapidTransit,221700,221800,Val d'Europe,2.775072,48.856103,A
stop_point:SNCF:87754994:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI52:1187:RapidTransit,222000,222000,Marne la Vallée - Chessy,2.782218,48.869767,A
stop_point:SNCF:87758094:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI54:1187:RapidTransit,212900,212900,Saint-Germain-en-Laye,2.09454,48.898488,A
stop_point:SNCF:87758086:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI54:1187:RapidTransit,213200,213200,Le Vésinet - Le Pecq,2.122268,48.898279,A
stop_point:SNCF:87758078:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI54:1187:RapidTransit,213400,213400,Le Vésinet,2.134687,48.890321,A
stop_point:SNCF:87758060:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI54:1187:RapidTransit,213600,213600,Chatou - Croissy-sur-Seine,2.156432,48.885406,A
stop_point:SNCF:87758052:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI54:1187:RapidTransit,213800,213800,Rueil-Malmaison - RER,2.171195,48.88733,A
stop_point:SNCF:87758045:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI54:1187:RapidTransit,214000,214000,Nanterre RER,2.195868,48.895123,A
stop_point:SNCF:87758037:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI54:1187:RapidTransit,214200,214200,Nanterre Université - RER,2.213359,48.901048,A
stop_point:SNCF:87758029:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI54:1187:RapidTransit,214400,214500,Nanterre Préfecture - RER,2.223103,48.895629,A
stop_point:SNCF:87758011:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI54:1187:RapidTransit,214600,214700,La Grande Arche de la Défense,2.238212,48.891718,A
stop_point:SNCF:87758003:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI54:1187:RapidTransit,215000,215100,Charles-de-Gaulle Étoile,2.29502,48.874201,A
stop_point:SNCF:87758599:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI54:1187:RapidTransit,215300,215400,Auber,2.330432,48.871956,A
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI54:1187:RapidTransit,215600,215600,Châtelet les Halles,2.34814,48.85983,A
stop_point:SNCF:87758581:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI54:1187:RapidTransit,215900,215900,Paris Gare de Lyon,2.374082,48.843811,A
stop_point:SNCF:87758102:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI54:1187:RapidTransit,220100,220200,Nation,2.395952,48.848177,A
stop_point:SNCF:87758110:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI54:1187:RapidTransit,220400,220500,Vincennes,2.433356,48.847334,A
stop_point:SNCF:87758300:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI54:1187:RapidTransit,220800,220900,Val de Fontenay,2.488103,48.853707,A
stop_point:SNCF:87433177:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI54:1187:RapidTransit,221100,221100,Neuilly-Plaisance - Noctilien,2.513428,48.853121,A
stop_point:SNCF:87758326:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI54:1187:RapidTransit,221300,221300,Bry-sur-Marne,2.526298,48.844328,A
stop_point:SNCF:87758334:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI54:1187:RapidTransit,221500,221500,Noisy-le-Grand - Mont d'Est,2.547785,48.840998,A
stop_point:SNCF:87758342:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI54:1187:RapidTransit,221800,221800,Noisy-le-Grand Champs,2.578225,48.842606,A
stop_point:SNCF:87758359:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI54:1187:RapidTransit,222000,222100,Noisiel,2.61639,48.84348,A
stop_point:SNCF:87758367:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI54:1187:RapidTransit,222200,222300,Lognes,2.633673,48.839098,A
stop_point:SNCF:87758375:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI54:1187:RapidTransit,222400,222500,Torcy,2.654377,48.839557,A
stop_point:SNCF:87754986:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI54:1187:RapidTransit,222900,222900,Bussy-Saint-Georges,2.709774,48.836758,A
stop_point:SNCF:87730069:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI54:1187:RapidTransit,223200,223300,Val d'Europe,2.775072,48.856103,A
stop_point:SNCF:87754994:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI54:1187:RapidTransit,223500,223500,Marne la Vallée - Chessy,2.782218,48.869767,A
stop_point:SNCF:87758094:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI56:1187:RapidTransit,214400,214400,Saint-Germain-en-Laye,2.09454,48.898488,A
stop_point:SNCF:87758086:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI56:1187:RapidTransit,214700,214700,Le Vésinet - Le Pecq,2.122268,48.898279,A
stop_point:SNCF:87758078:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI56:1187:RapidTransit,214900,214900,Le Vésinet,2.134687,48.890321,A
stop_point:SNCF:87758060:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI56:1187:RapidTransit,215100,215100,Chatou - Croissy-sur-Seine,2.156432,48.885406,A
stop_point:SNCF:87758052:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI56:1187:RapidTransit,215300,215300,Rueil-Malmaison - RER,2.171195,48.88733,A
stop_point:SNCF:87758045:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI56:1187:RapidTransit,215500,215500,Nanterre RER,2.195868,48.895123,A
stop_point:SNCF:87758037:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI56:1187:RapidTransit,215700,215700,Nanterre Université - RER,2.213359,48.901048,A
stop_point:SNCF:87758029:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI56:1187:RapidTransit,215900,220000,Nanterre Préfecture - RER,2.223103,48.895629,A
stop_point:SNCF:87758011:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI56:1187:RapidTransit,220100,220200,La Grande Arche de la Défense,2.238212,48.891718,A
stop_point:SNCF:87758003:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI56:1187:RapidTransit,220600,220600,Charles-de-Gaulle Étoile,2.29502,48.874201,A
stop_point:SNCF:87758599:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI56:1187:RapidTransit,220900,220900,Auber,2.330432,48.871956,A
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI56:1187:RapidTransit,221100,221200,Châtelet les Halles,2.34814,48.85983,A
stop_point:SNCF:87758581:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI56:1187:RapidTransit,221500,221500,Paris Gare de Lyon,2.374082,48.843811,A
stop_point:SNCF:87758102:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI56:1187:RapidTransit,221800,221800,Nation,2.395952,48.848177,A
stop_point:SNCF:87758110:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI56:1187:RapidTransit,222100,222200,Vincennes,2.433356,48.847334,A
stop_point:SNCF:87758300:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI56:1187:RapidTransit,222500,222600,Val de Fontenay,2.488103,48.853707,A
stop_point:SNCF:87433177:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI56:1187:RapidTransit,222800,222800,Neuilly-Plaisance - Noctilien,2.513428,48.853121,A
stop_point:SNCF:87758326:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI56:1187:RapidTransit,223000,223000,Bry-sur-Marne,2.526298,48.844328,A
stop_point:SNCF:87758334:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI56:1187:RapidTransit,223200,223200,Noisy-le-Grand - Mont d'Est,2.547785,48.840998,A
stop_point:SNCF:87758342:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI56:1187:RapidTransit,223500,223500,Noisy-le-Grand Champs,2.578225,48.842606,A
stop_point:SNCF:87758359:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI56:1187:RapidTransit,223700,223800,Noisiel,2.61639,48.84348,A
stop_point:SNCF:87758367:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI56:1187:RapidTransit,223900,224000,Lognes,2.633673,48.839098,A
stop_point:SNCF:87758375:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI56:1187:RapidTransit,224100,224200,Torcy,2.654377,48.839557,A
stop_point:SNCF:87754986:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI56:1187:RapidTransit,224600,224600,Bussy-Saint-Georges,2.709774,48.836758,A
stop_point:SNCF:87730069:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI56:1187:RapidTransit,225000,225000,Val d'Europe,2.775072,48.856103,A
stop_point:SNCF:87754994:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI56:1187:RapidTransit,225200,225200,Marne la Vallée - Chessy,2.782218,48.869767,A
stop_point:SNCF:87758094:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI58:1187:RapidTransit,215900,215900,Saint-Germain-en-Laye,2.09454,48.898488,A
stop_point:SNCF:87758086:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI58:1187:RapidTransit,220200,220200,Le Vésinet - Le Pecq,2.122268,48.898279,A
stop_point:SNCF:87758078:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI58:1187:RapidTransit,220400,220400,Le Vésinet,2.134687,48.890321,A
stop_point:SNCF:87758060:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI58:1187:RapidTransit,220600,220600,Chatou - Croissy-sur-Seine,2.156432,48.885406,A
stop_point:SNCF:87758052:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI58:1187:RapidTransit,220800,220800,Rueil-Malmaison - RER,2.171195,48.88733,A
stop_point:SNCF:87758045:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI58:1187:RapidTransit,221000,221000,Nanterre RER,2.195868,48.895123,A
stop_point:SNCF:87758037:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI58:1187:RapidTransit,221200,221200,Nanterre Université - RER,2.213359,48.901048,A
stop_point:SNCF:87758029:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI58:1187:RapidTransit,221400,221500,Nanterre Préfecture - RER,2.223103,48.895629,A
stop_point:SNCF:87758011:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI58:1187:RapidTransit,221600,221700,La Grande Arche de la Défense,2.238212,48.891718,A
stop_point:SNCF:87758003:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI58:1187:RapidTransit,222100,222100,Charles-de-Gaulle Étoile,2.29502,48.874201,A
stop_point:SNCF:87758599:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI58:1187:RapidTransit,222400,222400,Auber,2.330432,48.871956,A
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI58:1187:RapidTransit,222600,222700,Châtelet les Halles,2.34814,48.85983,A
stop_point:SNCF:87758581:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI58:1187:RapidTransit,223000,223000,Paris Gare de Lyon,2.374082,48.843811,A
stop_point:SNCF:87758102:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI58:1187:RapidTransit,223300,223300,Nation,2.395952,48.848177,A
stop_point:SNCF:87758110:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI58:1187:RapidTransit,223600,223700,Vincennes,2.433356,48.847334,A
stop_point:SNCF:87758300:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI58:1187:RapidTransit,224000,224100,Val de Fontenay,2.488103,48.853707,A
stop_point:SNCF:87433177:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI58:1187:RapidTransit,224300,224300,Neuilly-Plaisance - Noctilien,2.513428,48.853121,A
stop_point:SNCF:87758326:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI58:1187:RapidTransit,224500,224500,Bry-sur-Marne,2.526298,48.844328,A
stop_point:SNCF:87758334:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI58:1187:RapidTransit,224700,224700,Noisy-le-Grand - Mont d'Est,2.547785,48.840998,A
stop_point:SNCF:87758342:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI58:1187:RapidTransit,225000,225000,Noisy-le-Grand Champs,2.578225,48.842606,A
stop_point:SNCF:87758359:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI58:1187:RapidTransit,225200,225300,Noisiel,2.61639,48.84348,A
stop_point:SNCF:87758367:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI58:1187:RapidTransit,225400,225500,Lognes,2.633673,48.839098,A
stop_point:SNCF:87758375:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI58:1187:RapidTransit,225600,225700,Torcy,2.654377,48.839557,A
stop_point:SNCF:87754986:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI58:1187:RapidTransit,230100,230100,Bussy-Saint-Georges,2.709774,48.836758,A
stop_point:SNCF:87730069:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI58:1187:RapidTransit,230500,230500,Val d'Europe,2.775072,48.856103,A
stop_point:SNCF:87754994:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI58:1187:RapidTransit,230700,230700,Marne la Vallée - Chessy,2.782218,48.869767,A
stop_point:SNCF:87758094:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI60:1187:RapidTransit,221400,221400,Saint-Germain-en-Laye,2.09454,48.898488,A
stop_point:SNCF:87758086:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI60:1187:RapidTransit,221700,221700,Le Vésinet - Le Pecq,2.122268,48.898279,A
stop_point:SNCF:87758078:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI60:1187:RapidTransit,221900,221900,Le Vésinet,2.134687,48.890321,A
stop_point:SNCF:87758060:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI60:1187:RapidTransit,222100,222100,Chatou - Croissy-sur-Seine,2.156432,48.885406,A
stop_point:SNCF:87758052:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI60:1187:RapidTransit,222300,222300,Rueil-Malmaison - RER,2.171195,48.88733,A
stop_point:SNCF:87758045:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI60:1187:RapidTransit,222500,222500,Nanterre RER,2.195868,48.895123,A
stop_point:SNCF:87758037:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI60:1187:RapidTransit,222700,222700,Nanterre Université - RER,2.213359,48.901048,A
stop_point:SNCF:87758029:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI60:1187:RapidTransit,222900,223000,Nanterre Préfecture - RER,2.223103,48.895629,A
stop_point:SNCF:87758011:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI60:1187:RapidTransit,223100,223200,La Grande Arche de la Défense,2.238212,48.891718,A
stop_point:SNCF:87758003:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI60:1187:RapidTransit,223600,223600,Charles-de-Gaulle Étoile,2.29502,48.874201,A
stop_point:SNCF:87758599:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI60:1187:RapidTransit,223900,223900,Auber,2.330432,48.871956,A
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI60:1187:RapidTransit,224100,224200,Châtelet les Halles,2.34814,48.85983,A
stop_point:SNCF:87758581:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI60:1187:RapidTransit,224500,224500,Paris Gare de Lyon,2.374082,48.843811,A
stop_point:SNCF:87758102:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI60:1187:RapidTransit,224800,224800,Nation,2.395952,48.848177,A
stop_point:SNCF:87758110:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI60:1187:RapidTransit,225100,225200,Vincennes,2.433356,48.847334,A
stop_point:SNCF:87758300:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI60:1187:RapidTransit,225500,225600,Val de Fontenay,2.488103,48.853707,A
stop_point:SNCF:87433177:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI60:1187:RapidTransit,225800,225800,Neuilly-Plaisance - Noctilien,2.513428,48.853121,A
stop_point:SNCF:87758326:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI60:1187:RapidTransit,230000,230000,Bry-sur-Marne,2.526298,48.844328,A
stop_point:SNCF:87758334:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI60:1187:RapidTransit,230200,230200,Noisy-le-Grand - Mont d'Est,2.547785,48.840998,A
stop_point:SNCF:87758342:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI60:1187:RapidTransit,230500,230500,Noisy-le-Grand Champs,2.578225,48.842606,A
stop_point:SNCF:87758359:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI60:1187:RapidTransit,230700,230800,Noisiel,2.61639,48.84348,A
stop_point:SNCF:87758367:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI60:1187:RapidTransit,230900,231000,Lognes,2.633673,48.839098,A
stop_point:SNCF:87758375:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI60:1187:RapidTransit,231100,231200,Torcy,2.654377,48.839557,A
stop_point:SNCF:87754986:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI60:1187:RapidTransit,231600,231600,Bussy-Saint-Georges,2.709774,48.836758,A
stop_point:SNCF:87730069:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI60:1187:RapidTransit,232000,232000,Val d'Europe,2.775072,48.856103,A
stop_point:SNCF:87754994:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI60:1187:RapidTransit,232200,232200,Marne la Vallée - Chessy,2.782218,48.869767,A
stop_point:SNCF:87758094:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI62:1187:RapidTransit,222900,222900,Saint-Germain-en-Laye,2.09454,48.898488,A
stop_point:SNCF:87758086:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI62:1187:RapidTransit,223200,223200,Le Vésinet - Le Pecq,2.122268,48.898279,A
stop_point:SNCF:87758078:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI62:1187:RapidTransit,223400,223400,Le Vésinet,2.134687,48.890321,A
stop_point:SNCF:87758060:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI62:1187:RapidTransit,223600,223600,Chatou - Croissy-sur-Seine,2.156432,48.885406,A
stop_point:SNCF:87758052:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI62:1187:RapidTransit,223800,223800,Rueil-Malmaison - RER,2.171195,48.88733,A
stop_point:SNCF:87758045:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI62:1187:RapidTransit,224000,224000,Nanterre RER,2.195868,48.895123,A
stop_point:SNCF:87758037:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI62:1187:RapidTransit,224200,224200,Nanterre Université - RER,2.213359,48.901048,A
stop_point:SNCF:87758029:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI62:1187:RapidTransit,224400,224500,Nanterre Préfecture - RER,2.223103,48.895629,A
stop_point:SNCF:87758011:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI62:1187:RapidTransit,224600,224700,La Grande Arche de la Défense,2.238212,48.891718,A
stop_point:SNCF:87758003:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI62:1187:RapidTransit,225100,225100,Charles-de-Gaulle Étoile,2.29502,48.874201,A
stop_point:SNCF:87758599:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI62:1187:RapidTransit,225400,225400,Auber,2.330432,48.871956,A
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI62:1187:RapidTransit,225600,225700,Châtelet les Halles,2.34814,48.85983,A
stop_point:SNCF:87758581:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI62:1187:RapidTransit,230000,230000,Paris Gare de Lyon,2.374082,48.843811,A
stop_point:SNCF:87758102:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI62:1187:RapidTransit,230300,230300,Nation,2.395952,48.848177,A
stop_point:SNCF:87758110:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI62:1187:RapidTransit,230600,230700,Vincennes,2.433356,48.847334,A
stop_point:SNCF:87758300:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI62:1187:RapidTransit,231000,231100,Val de Fontenay,2.488103,48.853707,A
stop_point:SNCF:87433177:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI62:1187:RapidTransit,231300,231300,Neuilly-Plaisance - Noctilien,2.513428,48.853121,A
stop_point:SNCF:87758326:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI62:1187:RapidTransit,231500,231500,Bry-sur-Marne,2.526298,48.844328,A
stop_point:SNCF:87758334:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI62:1187:RapidTransit,231700,231700,Noisy-le-Grand - Mont d'Est,2.547785,48.840998,A
stop_point:SNCF:87758342:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI62:1187:RapidTransit,232000,232000,Noisy-le-Grand Champs,2.578225,48.842606,A
stop_point:SNCF:87758359:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI62:1187:RapidTransit,232200,232300,Noisiel,2.61639,48.84348,A
stop_point:SNCF:87758367:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI62:1187:RapidTransit,232400,232500,Lognes,2.633673,48.839098,A
stop_point:SNCF:87758375:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI62:1187:RapidTransit,232600,232700,Torcy,2.654377,48.839557,A
stop_point:SNCF:87754986:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI62:1187:RapidTransit,233100,233100,Bussy-Saint-Georges,2.709774,48.836758,A
stop_point:SNCF:87730069:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI62:1187:RapidTransit,233500,233500,Val d'Europe,2.775072,48.856103,A
stop_point:SNCF:87754994:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI62:1187:RapidTransit,233700,233700,Marne la Vallée - Chessy,2.782218,48.869767,A
stop_point:SNCF:87758094:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI64:1187:RapidTransit,224400,224400,Saint-Germain-en-Laye,2.09454,48.898488,A
stop_point:SNCF:87758086:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI64:1187:RapidTransit,224700,224700,Le Vésinet - Le Pecq,2.122268,48.898279,A
stop_point:SNCF:87758078:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI64:1187:RapidTransit,224900,224900,Le Vésinet,2.134687,48.890321,A
stop_point:SNCF:87758060:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI64:1187:RapidTransit,225100,225100,Chatou - Croissy-sur-Seine,2.156432,48.885406,A
stop_point:SNCF:87758052:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI64:1187:RapidTransit,225300,225300,Rueil-Malmaison - RER,2.171195,48.88733,A
stop_point:SNCF:87758045:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI64:1187:RapidTransit,225500,225500,Nanterre RER,2.195868,48.895123,A
stop_point:SNCF:87758037:RapidTransit,vehicle_journey:SNCF:2024-07-22:QIKI64:1187:RapidTransit,225700,225700,Nanterre Université - RER,2.213359,48.901048,A
